x,y,label
-2.89784,10.33110,0.00000
-9.10698,7.46000,3.00000
-6.59818,-6.83988,2.00000
-9.97163,7.20042,3.00000
-3.25831,9.20128,0.00000
-3.37689,7.96228,0.00000
-2.67532,9.73386,0.00000
-8.75007,-6.73704,2.00000
-9.08605,7.38499,3.00000
4.04187,1.12188,1.00000
-3.07601,9.14575,0.00000
-8.72152,7.45299,3.00000
-8.64492,5.43691,3.00000
-8.74475,7.08511,3.00000
-1.34426,8.68104,0.00000
-8.21809,8.51911,3.00000
-8.80129,7.19217,3.00000
-7.71038,7.42072,3.00000
-1.71783,9.03585,0.00000
5.11219,1.92214,1.00000
-3.29025,9.03152,0.00000
-2.96737,7.57963,0.00000
5.24563,1.92971,1.00000
-9.03068,7.90883,3.00000
-6.73736,-7.04670,2.00000
-8.28091,6.88767,3.00000
-7.37941,-6.80667,2.00000
4.07561,1.71255,1.00000
-7.24378,-6.03103,2.00000
-6.81084,-6.79037,2.00000
5.36634,1.93898,1.00000
-7.15049,-6.59229,2.00000
-8.46339,7.41323,3.00000
5.67226,3.13720,1.00000
-7.27963,-6.33772,2.00000
4.36591,0.96792,1.00000
-7.19241,-7.82764,2.00000
-6.13702,-6.46171,2.00000
-7.00647,-6.76572,2.00000
-6.56542,-4.96470,2.00000
4.17411,2.00216,1.00000
4.68898,0.45353,1.00000
-5.85965,-5.88774,2.00000
-7.95289,-6.57576,2.00000
-9.24940,6.59929,3.00000
-10.18863,7.30737,3.00000
-10.02045,7.11835,3.00000
-9.35117,6.35535,3.00000
-1.89221,9.51908,0.00000
-2.35620,10.18245,0.00000
-10.07043,6.66036,3.00000
-2.16216,9.46536,0.00000
-7.80931,-8.11288,2.00000
4.16976,3.86912,1.00000
-8.96504,6.86999,3.00000
-1.56277,10.48387,0.00000
-9.07435,7.74711,3.00000
-6.96779,6.61098,3.00000
-2.93339,8.35434,0.00000
-9.77143,7.18336,3.00000
-7.45607,-5.39386,2.00000
5.67610,1.01069,1.00000
-1.73507,8.61952,0.00000
-6.60844,-6.21214,2.00000
-2.17712,8.65995,0.00000
-8.91349,7.97142,3.00000
-8.98292,6.69118,3.00000
-3.71664,8.62068,0.00000
4.12344,1.18223,1.00000
-1.55082,8.73838,0.00000
-3.46070,10.16965,0.00000
-8.05278,-6.81662,2.00000
-1.72402,9.17465,0.00000
-2.74107,9.20975,0.00000
-7.07965,-7.89242,2.00000
-7.49089,7.23894,3.00000
-7.10788,-5.89244,2.00000
-9.15242,7.79024,3.00000
4.33382,0.76231,1.00000
-2.52803,9.13237,0.00000
-7.38119,-6.73086,2.00000
3.94156,1.48270,1.00000
3.63822,3.04723,1.00000
-2.17177,9.52115,0.00000
-6.86506,-6.15695,2.00000
-9.11221,7.48928,3.00000
-5.74999,-6.07779,2.00000
3.44319,1.12199,1.00000
4.52415,1.01444,1.00000
-9.21705,6.16435,3.00000
5.24885,2.14744,1.00000
-7.61447,7.58875,3.00000
-1.99287,10.40042,0.00000
-6.93353,-5.81576,2.00000
-8.11030,7.12620,3.00000
-9.05299,7.18700,3.00000
-6.83877,-6.78734,2.00000
4.40780,1.59771,1.00000
-8.95833,6.75281,3.00000
3.98694,2.01737,1.00000
-7.58008,-7.14710,2.00000
4.62126,1.58377,1.00000
-4.29694,9.66831,0.00000
-5.70734,-7.66154,2.00000
-8.57272,7.65981,3.00000
-2.15546,8.37085,0.00000
-7.84997,7.35598,3.00000
4.03280,2.33969,1.00000
5.17862,0.95305,1.00000
-6.98198,-6.55560,2.00000
-8.93306,6.77802,3.00000
-5.95128,-6.16286,2.00000
-6.15597,-6.58587,2.00000
-1.69615,8.88487,0.00000
-8.19699,8.51460,3.00000
-2.51779,9.21304,0.00000
5.77022,1.86696,1.00000
-1.96664,10.07221,0.00000
-5.83537,-6.60119,2.00000
4.33039,0.85617,1.00000
-7.73505,-6.93885,2.00000
-7.41412,-6.69646,2.00000
-9.24858,7.29653,3.00000
-8.33643,7.60333,3.00000
3.35877,1.46472,1.00000
-6.75583,-6.94776,2.00000
-5.37761,-7.04189,2.00000
-2.38395,8.96566,0.00000
-6.38210,-8.07100,2.00000
-2.32035,9.02240,0.00000
-9.69582,7.23320,3.00000
-3.24884,9.53611,0.00000
-2.49980,9.00499,0.00000
-7.30564,-7.81188,2.00000
5.31601,1.30238,1.00000
-7.16760,-7.53996,2.00000
-9.75290,7.63401,3.00000
4.32795,1.57675,1.00000
4.01368,0.95741,1.00000
4.08831,1.95388,1.00000
-6.64607,-6.67556,2.00000
-2.19174,8.32668,0.00000
-6.41512,-6.70376,2.00000
4.04912,2.62598,1.00000
-4.53513,9.84922,0.00000
-6.19539,-8.04894,2.00000
4.60311,1.53461,1.00000
5.39051,2.21841,1.00000
-2.74028,8.86612,0.00000
-9.43029,7.49732,3.00000
-5.60399,-6.04967,2.00000
-6.48526,-7.63906,2.00000
4.88684,2.06765,1.00000
-8.20208,8.32107,3.00000
-7.77179,-7.66761,2.00000
3.43202,1.75470,1.00000
-2.66617,8.86670,0.00000
-2.96988,8.84342,0.00000
-2.95230,9.67481,0.00000
-2.96062,8.50368,0.00000
4.85446,1.78596,1.00000
-8.33352,7.56249,3.00000
-1.54435,8.75800,0.00000
4.91707,1.54741,1.00000
-10.09807,6.94665,3.00000
-8.26698,8.34011,3.00000
-7.30351,-6.79616,2.00000
-8.26788,7.71477,3.00000
-8.29491,7.84961,3.00000
-7.61545,-7.11711,2.00000
4.22958,1.79287,1.00000
-2.56259,7.85118,0.00000
-6.42432,-7.47507,2.00000
-9.51927,8.65890,3.00000
-8.31323,6.90945,3.00000
4.49596,1.88168,1.00000
5.55671,1.90178,1.00000
-9.21722,7.56499,3.00000
-6.54466,-6.69948,2.00000
-6.86669,-6.37749,2.00000
-9.47065,7.05682,3.00000
-2.35262,8.93069,0.00000
-6.62906,-8.14290,2.00000
-7.17524,-6.37514,2.00000
-8.39714,6.40748,3.00000
-3.14512,8.09269,0.00000
-2.80645,9.30284,0.00000
-5.79267,-7.36971,2.00000
-7.88869,-5.85175,2.00000
-6.83335,-6.48019,2.00000
-9.54808,7.71548,3.00000
-7.88302,-6.14757,2.00000
-8.35503,6.42640,3.00000
-6.66483,-7.65500,2.00000
-1.69992,8.51155,0.00000
5.09987,1.43217,1.00000
-6.84544,-7.85683,2.00000
-6.23394,-7.72165,2.00000
-8.48071,8.45668,3.00000
4.72745,3.34495,1.00000
-6.36865,-7.73550,2.00000
3.73061,-0.02091,1.00000
5.32339,2.20759,1.00000
-9.08349,7.32630,3.00000
5.22638,1.01481,1.00000
-2.94890,9.08354,0.00000
4.75621,3.08050,1.00000
-2.07129,8.85800,0.00000
4.83209,1.56624,1.00000
-6.65955,-6.82656,2.00000
-8.18117,7.32638,3.00000
2.40065,1.87995,1.00000
-8.95372,8.09260,3.00000
-1.47307,9.37042,0.00000
-8.52025,6.72203,3.00000
4.15541,2.21354,1.00000
-2.72133,8.63240,0.00000
-3.46601,8.85695,0.00000
3.50626,1.38239,1.00000
-2.52849,8.33019,0.00000
-6.83419,-6.90312,2.00000
5.47730,2.16485,1.00000
-2.00665,10.42417,0.00000
-2.46869,8.82837,0.00000
-8.51783,6.97470,3.00000
-1.82097,9.02296,0.00000
-5.57272,-7.15736,2.00000
5.01038,2.28834,1.00000
-9.87659,7.46123,3.00000
-2.56454,8.60890,0.00000
-3.17122,9.44006,0.00000
-2.99535,9.31871,0.00000
5.63866,1.58535,1.00000
5.08351,2.37565,1.00000
-8.90829,5.69170,3.00000
-2.81560,8.51174,0.00000
4.55989,1.51456,1.00000
-6.97632,-6.49205,2.00000
-2.73865,8.63990,0.00000
-8.41338,7.15671,3.00000
-9.20787,6.51631,3.00000
-6.90732,-7.83972,2.00000
4.34123,2.66473,1.00000
-2.79891,8.38080,0.00000
-6.94701,-6.96634,2.00000
-9.31546,7.47565,3.00000
-3.07872,9.67803,0.00000
-9.25794,6.64899,3.00000
-3.26772,9.74116,0.00000
5.42957,2.70523,1.00000
4.13378,1.77980,1.00000
-8.72617,-6.81860,2.00000
-9.76576,7.70074,3.00000
-7.34706,-7.41893,2.00000
-8.70667,-6.53601,2.00000
-1.65663,8.65505,0.00000
-1.94976,9.26901,0.00000
-1.67160,8.90332,0.00000
4.79535,2.36978,1.00000
-8.29306,5.51624,3.00000
-2.14449,9.29712,0.00000
-6.69441,-6.38854,2.00000
-6.94815,-6.91337,2.00000
-8.84539,7.27691,3.00000
5.76245,1.73644,1.00000
-2.15115,10.36889,0.00000
-9.86914,7.18730,3.00000
-2.77691,7.63111,0.00000
-2.36815,9.91505,0.00000
3.58320,0.99710,1.00000
-8.07790,7.55542,3.00000
4.90349,1.34745,1.00000
-9.23972,7.67310,3.00000
4.39100,1.82545,1.00000
-7.30837,7.93355,3.00000
-5.96011,-9.25894,2.00000
5.02369,1.74082,1.00000
-7.75430,8.00357,3.00000
-8.41321,-7.19840,2.00000
-3.68574,9.53761,0.00000
-7.65558,7.94196,3.00000
-7.20246,-5.50057,2.00000
-7.23013,-5.88845,2.00000
-7.94763,7.32826,3.00000
4.37358,0.95265,1.00000
4.48917,1.86891,1.00000
-8.52068,7.00625,3.00000
-7.15979,7.54090,3.00000
-9.30699,7.11605,3.00000
-9.21534,7.04834,3.00000
-8.73806,6.22607,3.00000
-1.91403,8.68451,0.00000
-2.73046,9.23432,0.00000
-9.93885,7.60472,3.00000
-6.88330,-7.68774,2.00000
-7.54182,-6.78085,2.00000
-2.10847,9.46996,0.00000
-5.59230,-6.59999,2.00000
-3.00896,9.39588,0.00000
-7.29675,-5.95013,2.00000
-8.78943,6.79046,3.00000
-3.41565,10.03551,0.00000
6.19603,2.56621,1.00000
-7.30514,-8.21223,2.00000
-6.04789,-6.96184,2.00000
-1.72550,8.67952,0.00000
5.36476,2.13609,1.00000
-6.30431,-6.38931,2.00000
5.13760,2.61254,1.00000
4.30563,0.68314,1.00000
-7.86714,7.09363,3.00000
-9.26107,8.01530,3.00000
2.70156,1.01723,1.00000
-3.89848,8.82729,0.00000
-7.00906,-7.59516,2.00000
-7.57781,-8.23421,2.00000
-5.34460,-6.88576,2.00000
-3.07910,8.19864,0.00000
4.89524,2.09639,1.00000
-8.81161,6.91397,3.00000
4.40523,1.90968,1.00000
-8.66626,7.73800,3.00000
-8.84411,6.82060,3.00000
-2.23102,8.49107,0.00000
-2.27216,8.25413,0.00000
-7.08636,-8.07726,2.00000
5.18757,1.17671,1.00000
-0.89922,8.00535,0.00000
-7.79481,-6.54758,2.00000
-3.11372,8.66912,0.00000
-6.40975,-7.28303,2.00000
4.40646,2.19693,1.00000
4.53332,3.40883,1.00000
-9.22607,6.24343,3.00000
-7.14793,-7.16645,2.00000
-3.34594,9.44965,0.00000
-6.35237,-8.03015,2.00000
-1.14839,9.27130,0.00000
4.61479,1.32655,1.00000
-6.56581,-6.11343,2.00000
4.17489,1.33188,1.00000
-2.57699,8.11507,0.00000
-6.82780,7.21693,3.00000
-8.72998,6.04874,3.00000
-7.57419,-7.81068,2.00000
5.69284,2.12305,1.00000
-2.47254,9.82873,0.00000
-2.47116,9.54836,0.00000
-6.98930,6.32683,3.00000
-3.45234,9.27378,0.00000
4.02210,1.72005,1.00000
-2.22242,8.59639,0.00000
-2.02041,9.04496,0.00000
-7.86689,-6.41211,2.00000
-7.38317,-7.04417,2.00000
-3.02528,10.60867,0.00000
-9.54580,7.18327,3.00000
4.43645,1.94037,1.00000
-4.01547,8.51088,0.00000
-3.25531,9.20584,0.00000
-1.68409,9.35562,0.00000
-5.36152,-6.65825,2.00000
-8.72011,6.89002,3.00000
-1.66835,8.72863,0.00000
-9.75463,7.42553,3.00000
-7.21159,-6.49419,2.00000
-9.24264,7.67666,3.00000
4.88932,1.21963,1.00000
5.19034,1.92363,1.00000
-9.02681,7.39255,3.00000
-3.36080,8.22922,0.00000
-9.25963,8.85295,3.00000
-6.23067,-5.87138,2.00000
-7.45290,-6.87895,2.00000
-8.85892,6.76047,3.00000
-2.98909,7.97204,0.00000
-7.90748,-7.06140,2.00000
-6.41525,-6.48026,2.00000
-7.12965,-7.53123,2.00000
-8.03640,6.62256,3.00000
-2.28522,8.02943,0.00000
3.82202,3.02716,1.00000
4.23724,2.06057,1.00000
-7.64837,-6.07361,2.00000
-6.22853,-7.14235,2.00000
-9.74439,6.51945,3.00000
-1.37809,8.33886,0.00000
-1.79399,9.25059,0.00000
-2.39373,9.80675,0.00000
-2.28904,9.12046,0.00000
3.45473,1.95108,1.00000
-2.38786,9.18505,0.00000
-8.83604,8.86149,3.00000
5.37466,0.82336,1.00000
4.81884,1.52080,1.00000
-8.79662,7.33577,3.00000
-8.02997,7.57789,3.00000
-6.73060,-7.44893,2.00000
-8.92477,6.16175,3.00000
-8.96086,7.48891,3.00000
-2.13679,9.26745,0.00000
4.57505,2.69425,1.00000
4.87926,1.95880,1.00000
-1.67146,9.31677,0.00000
-2.27972,9.66128,0.00000
-8.91380,7.69191,3.00000
-9.86947,8.27768,3.00000
-6.78572,-7.63023,2.00000
-3.04348,7.75087,0.00000
5.57677,1.64170,1.00000
-7.89430,-6.76111,2.00000
-2.26688,9.06216,0.00000
5.00561,2.26922,1.00000
-6.35423,-7.15479,2.00000
-3.03285,8.96231,0.00000
-8.21532,8.08650,3.00000
-6.59368,-7.49856,2.00000
3.94112,1.93753,1.00000
-9.44145,8.26065,3.00000
-2.57426,8.84663,0.00000
4.73896,2.53027,1.00000
3.85038,2.28846,1.00000
-2.96466,8.78563,0.00000
-2.77464,8.89680,0.00000
5.26654,2.85064,1.00000
-7.15031,-7.28234,2.00000
-9.96564,8.49111,3.00000
-6.91719,-7.02371,2.00000
-3.03638,9.06756,0.00000
4.91732,2.07005,1.00000
-6.75713,-6.40774,2.00000
-7.69851,-7.62182,2.00000
-10.07372,7.98340,3.00000
-6.76338,-7.39358,2.00000
4.50870,1.81968,1.00000
-6.14051,-6.70448,2.00000
4.25889,2.68989,1.00000
-8.42800,7.46985,3.00000
-3.12388,8.32482,0.00000
-8.70061,7.47431,3.00000
-2.84986,8.46403,0.00000
5.40265,1.96167,1.00000
4.30659,2.93445,1.00000
-7.66272,-7.03569,2.00000
-6.60459,-5.66265,2.00000
-6.55183,-6.15964,2.00000
4.69310,2.34716,1.00000
-10.01485,7.45796,3.00000
-2.35307,9.06254,0.00000
-7.58615,7.53713,3.00000
-7.62636,7.12027,3.00000
-2.67880,8.60145,0.00000
3.37986,2.72262,1.00000
-2.03859,7.96395,0.00000
-3.12085,8.75034,0.00000
-7.86064,-6.37391,2.00000
4.59739,1.99091,1.00000
-5.81643,-8.21236,2.00000
-6.41988,-7.34535,2.00000
2.94020,1.60448,1.00000
-8.54765,7.17468,3.00000
-6.43155,-7.37682,2.00000
-3.87234,9.69921,0.00000
-7.78535,-7.58573,2.00000
-9.25199,6.15977,3.00000
-7.29623,7.80650,3.00000
-1.36521,8.80485,0.00000
-9.00631,7.55629,3.00000
-7.23128,-6.21467,2.00000
-7.58262,-6.82339,2.00000
-3.09358,9.24991,0.00000
-7.18717,7.60444,3.00000
-3.08908,8.48570,0.00000
-3.32438,8.67259,0.00000
-1.56467,10.09090,0.00000
-6.18325,-6.93403,2.00000
-7.38365,-7.88780,2.00000
-8.40739,8.01157,3.00000
-3.16493,8.99485,0.00000
-8.90203,6.86119,3.00000
-6.54805,-6.60366,2.00000
5.18588,1.94889,1.00000
-7.38154,-6.78956,2.00000
-2.79107,8.65937,0.00000
5.04235,2.22042,1.00000
-2.47782,9.47816,0.00000
4.93922,1.80812,1.00000
4.98595,2.04899,1.00000
-5.33201,-7.00135,2.00000
-3.40619,8.96409,0.00000
-3.26776,9.06246,0.00000
-8.52761,7.52280,3.00000
4.64371,2.03365,1.00000
-6.19416,-7.28643,2.00000
4.57100,2.69297,1.00000
-8.65718,7.37348,3.00000
-9.75900,8.72545,3.00000
5.26379,3.12036,1.00000
-7.36515,-6.45644,2.00000
-7.26631,-6.96230,2.00000
-2.45504,8.41139,0.00000
4.11333,1.80139,1.00000
-1.56457,8.34476,0.00000
-6.14220,-6.19171,2.00000
-6.01244,-6.02897,2.00000
-9.15365,7.18591,3.00000
4.60961,2.09178,1.00000
-6.93227,-7.47730,2.00000
-2.68163,7.40326,0.00000
4.30863,1.07648,1.00000
-2.86906,9.64265,0.00000
-9.11073,6.42917,3.00000
-7.58204,-5.94377,2.00000
4.73936,0.77687,1.00000
-1.50370,8.52154,0.00000
5.79242,2.15210,1.00000
-2.35078,9.36173,0.00000
-8.10226,7.08798,3.00000
-6.53123,-7.74951,2.00000
-2.03541,8.25751,0.00000
-6.94902,-7.68999,2.00000
-7.22548,-7.76736,2.00000
-8.44834,7.85134,3.00000
-9.22729,7.90292,3.00000
-6.47568,-7.32899,2.00000
-3.79410,8.88884,0.00000
-7.53673,-6.66735,2.00000
-7.06246,-6.95781,2.00000
-2.45542,8.11619,0.00000
-9.05298,7.42937,3.00000
-9.26456,9.32072,3.00000
4.14706,1.78578,1.00000
4.21725,1.44537,1.00000
-9.03054,8.20071,3.00000
-2.16155,9.45886,0.00000
4.96037,1.53488,1.00000
-7.44484,-7.05861,2.00000
5.22102,2.96760,1.00000
-7.77764,-8.16029,2.00000
-6.95159,-7.00095,2.00000
4.64754,1.08945,1.00000
-7.72840,-6.56070,2.00000
-9.15249,8.13651,3.00000
4.32651,1.75797,1.00000
-9.39240,6.19425,3.00000
3.69106,1.55645,1.00000
-8.12894,6.87332,3.00000
-2.11998,8.60039,0.00000
-5.88649,-7.63947,2.00000
-6.45494,-6.24597,2.00000
-9.03574,7.42972,3.00000
-3.69115,8.23025,0.00000
-3.06935,8.62740,0.00000
3.94988,1.80916,1.00000
4.39985,1.38854,1.00000
-7.45209,-7.11739,2.00000
-6.71919,-7.55748,2.00000
-1.81723,9.05896,0.00000
-6.57438,-6.59628,2.00000
5.03016,2.50892,1.00000
4.35885,2.06271,1.00000
-8.47404,8.73112,3.00000
4.49863,1.64500,1.00000
-6.17225,-6.39705,2.00000
3.83620,1.26993,1.00000
-7.54892,-6.52614,2.00000
-3.24695,9.25098,0.00000
4.89479,2.75925,1.00000
-8.03034,-6.73649,2.00000
-9.47892,6.78340,3.00000
-10.11712,6.90054,3.00000
-9.59417,7.48946,3.00000
-4.59051,8.12834,0.00000
-8.14427,6.86409,3.00000
-6.74649,-8.00370,2.00000
-2.50037,8.12583,0.00000
-7.58203,-7.59184,2.00000
-9.23552,7.08623,3.00000
4.45162,2.73809,1.00000
3.99909,1.46936,1.00000
-6.52641,-6.27462,2.00000
-3.08053,9.12078,0.00000
-1.92194,8.58221,0.00000
-9.37196,7.68719,3.00000
-3.09326,8.97053,0.00000
4.95398,1.62083,1.00000
-7.33436,-6.89517,2.00000
-2.28204,8.19711,0.00000
-6.15183,-6.65530,2.00000
-9.19279,6.82396,3.00000
-1.70667,9.56777,0.00000
3.73153,1.41511,1.00000
-8.51526,7.76549,3.00000
4.01274,2.46243,1.00000
5.03064,0.72911,1.00000
-3.74698,9.42343,0.00000
-8.62673,7.35127,3.00000
4.20911,2.64148,1.00000
-7.92153,6.73435,3.00000
-9.05214,7.09246,3.00000
5.22211,2.79586,1.00000
-6.49737,-6.81110,2.00000
3.68898,1.54331,1.00000
-9.15538,7.51195,3.00000
-6.94848,-8.22211,2.00000
5.07286,2.18242,1.00000
4.04937,1.64084,1.00000
3.37913,2.52551,1.00000
-9.35153,7.14798,3.00000
-3.02704,8.08006,0.00000
-1.63454,8.08134,0.00000
-5.90580,-6.54921,2.00000
-2.29444,7.52110,0.00000
-7.56088,-7.71794,2.00000
5.26792,2.05360,1.00000
-8.70754,7.98346,3.00000
-8.12023,6.39095,3.00000
-3.06940,9.00174,0.00000
-9.21975,7.38161,3.00000
-8.95078,6.72333,3.00000
4.74765,3.02702,1.00000
-9.32790,7.47699,3.00000
-2.78009,9.63757,0.00000
4.09611,1.20528,1.00000
4.00488,2.97150,1.00000
-8.01118,-6.08486,2.00000
-3.13730,8.71625,0.00000
-7.39156,-8.37116,2.00000
-2.04278,9.33810,0.00000
-7.44210,-7.29389,2.00000
-6.93115,-6.38905,2.00000
-7.90628,6.38718,3.00000
-1.28799,9.61617,0.00000
-8.02107,6.54406,3.00000
-6.54420,-7.55161,2.00000
-9.02296,7.00038,3.00000
-7.52139,7.48783,3.00000
-5.65939,-7.69205,2.00000
-1.07433,9.01476,0.00000
-1.80827,8.95148,0.00000
-2.65177,8.61185,0.00000
-1.69943,9.80265,0.00000
-9.59499,7.57188,3.00000
-9.00530,6.83988,3.00000
4.87891,2.06342,1.00000
-9.17554,8.09687,3.00000
-6.15779,-7.37161,2.00000
-6.55905,-7.16499,2.00000
-8.94999,6.80473,3.00000
-1.69109,8.84257,0.00000
5.52120,1.84746,1.00000
-2.30668,9.81357,0.00000
-2.95388,8.48952,0.00000
-6.81466,-5.01468,2.00000
-2.55456,9.15792,0.00000
-9.63973,7.06168,3.00000
-7.73249,8.34014,3.00000
-8.08817,6.41513,3.00000
5.36285,3.14921,1.00000
-7.82865,8.53030,3.00000
-8.32419,7.44150,3.00000
-8.09062,8.68053,3.00000
-9.93033,6.76154,3.00000
-3.67455,9.95424,0.00000
-1.90114,9.15687,0.00000
5.59791,0.12537,1.00000
-6.64701,-5.53994,2.00000
-6.57887,-6.39058,2.00000
-2.14467,8.78482,0.00000
-8.43014,6.86824,3.00000
-7.65768,-7.43592,2.00000
-7.51708,-5.13832,2.00000
-7.26087,-6.20845,2.00000
-6.46449,-5.16070,2.00000
-2.94635,9.53717,0.00000
4.79066,1.77082,1.00000
-2.74953,9.81383,0.00000
4.36023,1.79312,1.00000
-8.75494,7.83406,3.00000
-8.24438,7.12611,3.00000
-9.20919,7.57418,3.00000
-6.83563,-7.35602,2.00000
-6.31612,-6.53146,2.00000
-9.77585,7.62858,3.00000
-2.93015,9.23813,0.00000
-8.07568,7.22940,3.00000
3.62748,2.14449,1.00000
-8.08228,7.29715,3.00000
-9.15732,7.56416,3.00000
4.55670,2.41418,1.00000
4.71346,2.46340,1.00000
-4.14893,9.22406,0.00000
-9.64068,7.29586,3.00000
-3.07451,8.85786,0.00000
-6.68121,-6.28006,2.00000
-8.53854,7.39818,3.00000
-1.80249,7.95408,0.00000
-2.66935,9.13167,0.00000
-7.86271,-7.08806,2.00000
-4.16325,8.30747,0.00000
4.16705,2.98713,1.00000
-2.20156,8.94547,0.00000
-7.92309,7.35564,3.00000
-8.48231,7.14982,3.00000
-2.02197,10.09564,0.00000
-4.16936,10.44373,0.00000
-8.64369,7.18901,3.00000
5.14155,1.54085,1.00000
-2.50014,9.05753,0.00000
-6.22427,-5.74423,2.00000
4.96639,1.95358,1.00000
-2.33638,8.66478,0.00000
-8.01583,-7.43975,2.00000
-7.39323,-7.26402,2.00000
-7.97702,7.13041,3.00000
-1.95376,7.79031,0.00000
-2.15546,9.38377,0.00000
-8.23036,-5.78648,2.00000
4.92967,0.97902,1.00000
4.36287,2.54731,1.00000
-9.93569,7.74139,3.00000
-2.43602,8.91301,0.00000
-8.76290,6.06768,3.00000
-9.23615,6.02096,3.00000
-7.40875,-7.55081,2.00000
-8.27887,8.50348,3.00000
4.79646,0.79225,1.00000
-8.28809,7.62567,3.00000
-3.12937,7.78525,0.00000
-6.54653,-5.78056,2.00000
-8.15323,7.20654,3.00000
5.06812,1.01566,1.00000
4.18103,1.90757,1.00000
-8.51218,7.56247,3.00000
4.75855,2.12331,1.00000
-9.13744,7.24762,3.00000
-7.83415,-6.40810,2.00000
-2.90497,9.51494,0.00000
-3.13482,8.20323,0.00000
-7.40240,-6.92516,2.00000
-2.90813,8.81344,0.00000
-6.84982,-7.01800,2.00000
-6.94455,-6.77867,2.00000
-7.37672,-6.99755,2.00000
5.23796,1.21884,1.00000
5.06340,2.27445,1.00000
-10.34850,8.07806,3.00000
-6.76990,-8.02085,2.00000
-9.35183,7.50467,3.00000
-6.06363,-6.95760,2.00000
-3.55851,8.94999,0.00000
-9.12833,7.38969,3.00000
-8.70923,6.85902,3.00000
-6.95676,-6.18799,2.00000
-6.40851,-6.48081,2.00000
5.11650,1.54970,1.00000
-5.68041,-7.05965,2.00000
-2.07700,8.54290,0.00000
-8.88348,8.24273,3.00000
-3.47357,8.35781,0.00000
-4.97117,-5.82409,2.00000
4.37863,1.80229,1.00000
-8.57941,7.25789,3.00000
-1.69561,11.77392,0.00000
-8.65400,8.33352,3.00000
-1.94272,9.87692,0.00000
4.76218,2.20622,1.00000
-2.58677,8.74252,0.00000
4.74728,4.30786,1.00000
4.02651,1.28083,1.00000
-5.98576,-5.63430,2.00000
-9.21769,7.01402,3.00000
-2.42213,10.13296,0.00000
-8.63022,7.09938,3.00000
3.81968,1.46099,1.00000
3.53738,2.34017,1.00000
-8.89241,6.24117,3.00000
-8.45017,6.54597,3.00000
-7.27172,-6.20378,2.00000
-2.18135,8.73899,0.00000
-7.30876,7.53023,3.00000
5.03052,1.62858,1.00000
5.48535,1.16619,1.00000
4.78964,1.57393,1.00000
-8.20236,7.44389,3.00000
4.46495,2.55916,1.00000
-7.93134,-7.23101,2.00000
3.73922,0.92681,1.00000
-2.49388,9.23615,0.00000
-8.48141,7.92947,3.00000
-6.14228,-7.42563,2.00000
-3.07592,9.31113,0.00000
-2.19409,8.94124,0.00000
-7.41999,7.65841,3.00000
-3.07953,9.13759,0.00000
-2.98403,8.58439,0.00000
-2.59015,8.80351,0.00000
-6.16013,-7.85728,2.00000
-7.02467,-6.99782,2.00000
-6.84942,-6.36640,2.00000
-7.21451,-7.25945,2.00000
-8.48699,6.91575,3.00000
-8.79776,7.49521,3.00000
-8.94714,6.75694,3.00000
-10.38455,6.77387,3.00000
4.18801,2.25667,1.00000
5.43271,1.95969,1.00000
-6.78179,-6.11264,2.00000
-1.58722,8.93164,0.00000
-5.82512,-5.81486,2.00000
-6.85814,-6.89892,2.00000
-7.28440,-6.42263,2.00000
-7.14222,-8.16509,2.00000
-2.72381,9.42508,0.00000
5.45691,1.10462,1.00000
-4.50422,9.39549,0.00000
4.40922,1.69320,1.00000
-9.51251,8.54170,3.00000
-6.62908,-6.13323,2.00000
-8.91890,7.23810,3.00000
-9.26603,6.38821,3.00000
-2.12082,8.53780,0.00000
5.07659,2.11175,1.00000
4.44082,2.26443,1.00000
-8.99955,6.47764,3.00000
-8.22971,6.30085,3.00000
4.34059,2.04333,1.00000
-5.97647,-6.75583,2.00000
-9.76475,8.29919,3.00000
5.13759,1.82341,1.00000
-8.44049,6.71343,3.00000
-6.80465,-6.86736,2.00000
-7.25056,-8.00283,2.00000
4.61814,0.96346,1.00000
-1.99753,8.55882,0.00000
-8.26525,7.31141,3.00000
-8.99488,7.53460,3.00000
-7.19809,-6.94783,2.00000
5.05379,0.43559,1.00000
-8.11640,-6.16185,2.00000
3.72873,2.95231,1.00000
-7.21105,-5.98509,2.00000
-8.57826,7.64807,3.00000
-6.99820,-6.54407,2.00000
-8.15566,7.24640,3.00000
-7.21007,-5.78906,2.00000
-1.12839,8.45688,0.00000
5.03509,2.52635,1.00000
4.40398,2.22645,1.00000
4.03153,2.17495,1.00000
-6.18263,-6.76976,2.00000
-7.57807,-6.72500,2.00000
4.95335,0.55967,1.00000
-8.13176,7.43767,3.00000
4.60012,2.11109,1.00000
-9.52277,7.15710,3.00000
-9.25806,6.93499,3.00000
3.98393,1.97292,1.00000
-8.74778,7.32458,3.00000
-1.55906,8.89536,0.00000
-8.79262,6.81464,3.00000
-7.47189,-6.18080,2.00000
-8.49276,6.82028,3.00000
-9.25007,5.19915,3.00000
-7.24462,-6.48650,2.00000
-7.61459,-6.63171,2.00000
-3.32783,8.50961,0.00000
4.17507,0.98916,1.00000
-8.21859,6.82655,3.00000
-8.86829,7.34887,3.00000
-8.89941,7.29297,3.00000
3.90899,2.37115,1.00000
